evaluation_verdicts,loser,verdict,winner
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2453,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2454,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2653,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_2679,not_supported,full_hla__roc__regime_2154
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_1800,supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2326,supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2452,supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2275
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2275
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2277
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2277
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2277,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2279,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2453,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2454,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2653,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_2679,not_supported,full_hla__roc__regime_2278
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2277,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2278,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2453,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2454,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2653,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_2679,not_supported,full_hla__roc__regime_2279
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2326
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2326
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_1800,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_1975,supported,full_hla__roc__regime_2450
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2154,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2275,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2326,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2451,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2452,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2450
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2450
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2677,supported,full_hla__roc__regime_2450
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2450
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_1800,supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2326,supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2452,supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2451
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2451
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2453,supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2454,supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2653,supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2452
"{""nci"":""supported""}",full_hla__roc__regime_2679,supported,full_hla__roc__regime_2452
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2277,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2278,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2279,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2454,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2653,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_2679,not_supported,full_hla__roc__regime_2453
"{""nci"":""not_supported""}",full_hla__roc__regime_1427,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_1800,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_1975,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2103,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2154,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2275,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2277,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2278,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2279,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2326,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2450,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2451,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2452,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2453,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2625,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2653,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2676,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2677,not_supported,full_hla__roc__regime_2454
"{""nci"":""not_supported""}",full_hla__roc__regime_2679,not_supported,full_hla__roc__regime_2454
"{""nci"":""supported""}",full_hla__roc__regime_1427,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_1800,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_1975,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2103,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2154,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2275,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2277,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2278,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2279,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2326,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2450,supported,full_hla__roc__regime_2625
"{""nci"":""supported""}",full_hla__roc__regime_2451,supported,full_hla__roc__regime_2625
